"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47"
"Phocoena_dioptrica",0.0188648916056278,-0.00952521590816016,0.0406058583997159,-0.0329986335058417,-0.0536280470920208,-0.00322501741601233,0.00133381571597467,-0.0209815191017192,-0.0159428440641059,0.00856109223741302,0.000600296982987031,0.0192202818016349,-0.00559677971188597,0.0196289396748611,-0.00495059115843301,-0.0163237256770688,-0.0173918783330075,-0.00782369184203441,0.0065809448517213,-0.00365976559250892,0.0117659709825036,-0.00231005413332934,-0.00708860725518722,-0.0141820695199088,-0.00729703701723648,-0.0216718473322436,-0.0179138338042368,0.00378725819740986,-0.0031509508561731,-0.00569137500571735,-0.0145484849625531,-0.00678291254968481,0.0151515365971641,0.0160136591104532,0.0129401603447509,-0.011569751281154,0.0108679210997622,0.00360598565354676,-0.0108889139445622,-0.0156179455596036,1.1953955880602e-06,0.0165178322829505,0.00913009203926007,0.00123714200412153,0.0087319415300158,-0.00365954034561598,0.00166024237024977
"Phocoena_phocoena",0.0436883825874947,0.000211065323826114,0.0542243942555153,-0.0149757469161068,-0.0568754868164727,0.00680570032458191,0.0159553855131061,-0.0121380788672047,-0.0105465864360958,-0.00691895721759111,0.00319231785754417,-0.01667965624243,0.00345382833815035,-0.00951960837327652,-0.00597631903484703,0.00254611680002404,-0.0190774086534318,-0.00198630606092597,0.0172218664813829,-0.00770996716765177,0.00590867900749999,-0.0238836041694038,0.00232702164491495,0.00513576684211416,-0.00347368137046833,-0.00034285770630366,-0.0106510005118927,0.0108224253376305,0.0182952953396781,-0.0010592700498697,0.0168522714480992,-0.000550702538484382,-0.00911734241131816,0.0175675648152941,-0.009609622083391,0.00275825540152399,-0.00293761847050297,0.00551910600447269,-0.00434255876106076,-0.0119749268695221,0.00326132798181638,-0.00287427808343592,-0.0123588406850181,0.0072031028330103,-0.0213200921914963,0.00129869740477857,0.00482690268924559
"Phocoena_spinipinnis",0.0853875913281377,0.171172158052071,0.0669075950659309,-0.0259737242109341,0.0685768462120037,-0.140777593718928,0.0302338778297352,0.0450719803509374,-0.0263829629236583,0.013612735441933,-0.00901234939557877,0.00347325581985209,-0.0320489810889653,0.0207745086672086,-0.00816634890420374,0.0127396585434112,0.00464289597510088,-0.00677587840954379,-0.00158360357046081,-0.00220536187240053,0.00263194190246553,-0.000672490272834772,-0.00431681921626139,0.00458814737293401,-0.000342868259385783,0.000572811469798576,0.00519274755720007,0.00245534291669141,0.001990022474063,-0.00148741956385467,0.00236278628669007,0.00149110852286135,0.000473768547346038,-0.00125844782531959,0.000538079511891195,-0.000602550231286779,2.8021380927544e-05,-0.00028662675705056,0.000118725345356281,-0.000932516260355224,6.26386180282035e-06,-0.000898413029758067,-0.000228669493225879,-0.000839662228202246,0.000369618744443888,-0.000490760268537017,0.000642537919181846
"Phocoenoides_dalli",0.0618530354753332,0.0909855784371429,0.0451920870740811,0.0112586668152557,-0.0498216848321083,0.0674639511879074,0.0131783636229786,0.0557559035635351,0.0394860287342313,-0.0951902012894615,0.0344376365711712,0.0196195643898748,-0.0299843126651463,-0.00749927864401848,0.0399639984107705,0.0110884992737839,0.000536953797605148,-0.0175349955137337,-0.0111542598447396,-0.000899277502134386,-0.0170136522440858,0.00552284048697471,-0.0031508168938893,0.00254995000346131,0.00536062187363142,-0.00201431021138213,-0.00202161543156247,0.0012877483855973,-0.00782921155752201,0.002424199414224,-0.000423971020784035,0.00542238012463861,0.00888367829471349,0.000543640538750153,-0.00127437941665319,0.00227358008761029,-0.00122834969956367,0.000654854648838676,-0.000290271034645537,0.000152790506320751,0.00307881128950591,0.00106367218266766,0.000506211188254219,0.00142129212711436,0.000716802055397076,-0.000584829159302625,-0.00113998103927721
"Physeter_macrocephalus",-0.107032786797061,-0.0389714917983933,-0.00284979206152067,-0.023985694233469,0.015811269059645,-0.0720221991813823,0.0103530493712835,0.0108788194771378,0.0891207932394657,0.0164019338759003,0.0183465014671858,0.0567489085069413,0.0277734104128968,-0.0387228951129117,0.0057308374116767,0.00483731975148557,-0.040424009588636,0.00150719325316645,-0.021959494625398,0.0239459807834282,0.00348112591062209,-0.00120285413227371,2.30325492783407e-05,-0.00396192495842714,0.00806063375114098,-0.0054159616342636,0.00481324920899528,-0.000972127964086283,-0.00224153648025608,-0.00948144482374004,0.00644835566830293,0.00188292719205385,0.0011421793423186,0.00598684189604202,0.00307268261540414,0.00119933116192894,0.000195168342620437,-0.000139277295058714,0.00350121472327636,-0.00221345166440284,-0.0020864619368249,-4.32022568842088e-05,-0.000440613262918949,-0.00141746514209655,-0.00342855653655694,-0.000392684776055516,0.000991747972917544
"Platanista_gangetica",-0.0431826757373885,-0.0389783507706457,-0.0621252039909499,0.0483217408788355,0.0256078794448415,-0.00169836354551064,-0.0121100198035711,0.0411519373775633,-0.0279038591616144,-0.00371785592121263,-0.0154433052387299,0.0203705706258691,0.0207385984726815,0.01199367089013,0.0171666683598748,0.0148624328962779,0.0117268791994946,0.0272266365064735,-0.00592032955997327,-0.0120335839114068,-0.0209795931163219,-0.0263677903876324,-0.0168240168463017,-0.0042056362819942,-0.00843633752449945,-0.010334800344556,0.0139428175528769,0.027551622979625,-0.00899751769516092,0.0165567942901412,0.00939657014075378,0.00550090779826537,0.00673124779218404,-0.00185991873640868,0.00943565940937172,-0.0125068511738333,-0.00846666275150287,0.00350541938726239,0.000392819447059619,-0.00526306181059398,-0.00477738881349201,-0.00258119339580119,0.00816368747681678,0.00475233371241914,-0.0043111377328903,-0.00360062710917374,0.00762868286480886
"Pontoporia_blainvillei",0.0335148290894825,-0.0534970980658985,-0.0415640032116079,-0.00803996634679937,0.034687624998762,-0.0179057190022416,0.0157060531774892,0.0389422610706467,-0.0123180512272859,-0.0138136203057365,-0.0101926397569833,0.0257464504339522,0.0388003032681116,0.0219751522592749,0.0205179110898899,-0.00386055347262788,0.0261271477172261,0.00532679230318373,0.0347310070712433,0.0141343592659253,-0.0131776091985392,0.0201892050908646,0.0134380843963065,-0.00853783174059681,-0.00676382018250408,0.00913708556093561,-0.0117903776412117,-0.0118227268884444,-0.0189584469625166,-0.00266113160318652,0.000661425843743887,0.00631412957431315,-0.0122740413847983,0.0224321643507883,-0.00582456796741055,0.007254933826987,-0.00849056927806045,-0.00560903641547091,-0.00815274437049544,-0.00722149841169912,-0.00275094905126534,0.00314751650810349,-0.008507031397335,-0.00612119315767235,0.00230615145150345,0.000501560111390384,-0.00203749996376971
"Pseudorca_crassidens",-0.0261013239827738,-0.00355531236208768,-0.0811650403177255,0.0351663278541064,-0.0126146873792435,0.00970088427020684,-0.00332655481168099,0.0217081777342297,-0.00219333757932282,0.0205249966840706,0.0347576821962173,0.000313696876327482,-0.0339995087185038,0.0156399113236323,-0.0172706546067375,0.0265568291423555,-0.000912407910431714,0.0366896674177368,-0.00168067446685592,0.0218824614434768,0.00943818084611679,0.0168290128727693,0.0124444666171096,0.00749420740999538,-0.0181988774388397,0.00711375969275185,-0.00887452842426238,0.00203947610657965,0.0102137515999475,-0.0189877868496292,-0.00315758241030604,0.0157331822544008,0.0124838313118431,-0.0130295255508451,-0.00230840902638199,0.00705958158163662,-0.00401656324633694,0.0076037081748773,-0.00363547835454934,-0.00281315651956766,0.0109237240444467,0.00994900562821985,-0.00625360636764766,0.00809432045049412,0.00121238158906619,-0.000345922428678984,0.00428764821730223
"Sotalia_fluviatilis",0.0529083615489449,-0.0327656710226602,-0.0114374519997518,-0.00271720260679806,0.0159290379549468,-0.0164002121481501,0.000624730915074599,-0.0431197577894458,0.0405576116982094,0.00624391049904196,-0.0455365242126738,-0.0175318297975433,-0.0351228680253542,-0.0236202753622972,0.0458064512042893,0.0187410222274917,0.0186134784515476,0.00574716265472517,0.00660136410719605,-0.000431718328694718,0.0468321586396794,0.00980918855921246,0.0107488855423531,-0.00571304053142742,-0.00893044413536799,0.0144017675626708,0.00473108794218972,0.00356810542931541,-0.00827126492211083,0.0215206669191773,0.010610754127966,-0.0018506045148822,0.0123607630664838,0.0100745787778506,0.000346239896153765,-0.00489447540602966,0.00207868120959798,-0.0023273292300771,-0.000986832431551663,0.00344327056059516,0.00552748372902799,-0.000221077557917248,0.00125986997279459,0.00663394019085544,0.00138613396415111,-0.0027431904991893,-0.000833541216131442
"Sotalia_guianensis",0.0156967048700288,-0.0282113218617818,-0.03083027607751,0.015621307053431,-0.0117755414950757,0.00626630551631278,-0.00195101102381818,0.00528064746428258,0.0116218178869002,0.0103878275990517,-0.00851931982738142,0.00281669671649218,0.00139758548550532,0.0181674558753217,0.00729979436674592,0.0152520891949424,0.0113917179022681,-0.0047423347607795,-0.0130980510549477,-0.00674682416792865,0.00502450585731171,-0.0104536974097064,0.00787209037724347,0.0122537123199674,0.00495378443580317,-0.00826961219546101,0.0167752868745561,0.00952220045203493,0.00183786914436119,-0.012559452785918,-0.00448101409758803,-0.0198650236659425,0.0116912379704845,-0.00305679379212445,-0.00650892061868187,-0.0109978338046421,0.0006626666716843,-0.00316194917386819,-0.0110421721507653,-0.0113160894465721,0.00996114670572657,-0.0101438674148143,-0.00943398465843584,-0.0146080781685228,0.00298877336352012,0.0185575729089397,-0.0055357714227458
"Sousa_chinensis",0.0415670257237432,0.0368008881933567,-0.0715523337780559,0.0146845679032202,0.019931302962497,0.00682121883931765,0.0283919955254637,0.00861199801170989,0.0161530138343885,0.0205312332541733,0.0576730081546528,-0.0354032696399352,0.00390023165191041,-0.0169632882022656,0.00148056491364429,-0.0421670199093618,-0.00102102563100052,-0.00238078283817021,0.0236207415398939,0.0255832436893967,-0.00117306061628157,0.000754882945560886,-0.0184482797752339,0.0305795850552129,-0.0136543233530985,0.00860118252298322,0.00324871652077576,0.00992737659685772,-0.00924938160639522,0.0057576593256641,-0.00752422176661578,-0.013168382282422,0.000297065762425174,0.00380445597454502,0.0173853593794712,0.00306235544628125,0.00919484550768811,0.00326731922130749,-0.00400883624147053,-0.000698120829291127,-3.74378452279514e-05,-0.0102573127750958,0.00272003932829308,0.0004617924295653,-0.00289259970512849,-0.00240834846273289,-0.00352620303964063
"Stenella_attenuata",0.0499374987965332,-0.0114179423767873,-0.0296193665719717,-0.00358500986420751,0.0265945423258441,0.00927995301034838,0.00838341698815519,-0.0373123290025728,0.0101882096673869,-0.0174338005484928,-0.00020651048703335,-0.00720555192489211,-0.00715900117565781,0.0204570873275278,0.00564647158574017,-0.0131164944548769,-0.00665022493480971,0.000369547245632199,-0.00643657892841823,-0.00367057158591391,-0.00536333631674518,0.00085757633418136,-0.0121650664282793,0.00270451934049096,0.0190036749257003,0.0195800011510375,0.0147409485865982,0.00158255332762627,0.00119222172266453,-0.0284998082237059,0.00276968129508353,-0.00451368264103413,-0.0170811807996865,0.00551781641122766,-0.00407427024189187,-0.0110311497270773,-0.00546970538033181,-0.0120923589343137,-0.00697040152208234,0.0053075485266666,0.0148605594300354,0.00264146977900252,0.0106542673477652,-0.000874108865682757,0.00106935031713611,-0.00844242954665593,0.0140296131981954
"Stenella_coeruleoalba",0.0400598728836452,0.00824670222590159,-0.000973447766755716,0.0245500099271587,-0.0382182308163452,-0.00481289380599888,-0.0135206974795998,-0.00538922637939622,-0.00135108952234722,0.00143195484902173,-0.00369005886550845,0.00343639484811184,0.00184122256099298,-0.00437885256863504,0.00081196335812221,-0.0112505485985322,-0.0195266108999161,0.00756662919834999,0.00743095795903244,-0.00233771032066432,0.00589054810792283,-0.013667225444222,0.00165368953965947,0.0073190490411477,0.00959793776066997,-0.0142971504798552,0.0155641115124875,-0.00123787588097999,0.0040660953949649,0.021858575509607,-0.00609124489805717,0.00360858595923854,-0.00233781287693157,-0.00549887939276626,0.00842903190388589,0.0148495379225582,0.00159979716765151,-0.011492418355626,-0.0102600656829518,0.0109272222698772,-0.00356437345470057,0.00579962332160905,-0.0220111112164695,-0.00624057035964393,0.0107373810697836,-0.00375279220264509,0.0133561861380351
"Stenella_longirostris",0.0618980440117071,-0.018610799265166,-0.0204437485656383,0.017388180865695,-0.009100211822341,-0.00592543042138287,-0.0122122859357946,-0.0254674670381534,0.0309115727628891,0.00260450265293423,-0.0206041279560554,-0.0240884309857674,-0.031702602442087,-0.0192028857095891,-0.0191401601466944,0.0187350652683732,-0.00810370594343812,-0.00229302053070735,0.00923520801579966,-0.0147548974481917,-0.0358544614155648,0.019655810252718,0.0213484411854136,0.00953022997363664,0.00367674672867124,0.00220097130559471,0.0175136734695925,0.0152260490222695,-0.00061708032042941,-0.00715137867127506,0.000285165532218038,-0.00866571620958361,-0.00722086155581078,0.00532433746895423,-0.00349268395905506,0.00537220708971436,-0.0026446526125523,0.0184976916387551,0.00237254571602744,-0.00746936394319684,-0.0201514559841654,0.00715589552092492,0.00271306947198557,-0.00308610307208514,0.00578032216293389,-0.00278405078260057,-7.53383253429944e-05
"Steno_bredanensis",0.0126352534271269,0.0364715060117073,-0.0368968911130029,0.0275961933593116,-0.0243264630498772,0.00726371246217878,-0.00676092386173613,0.00412120207895707,0.00971933690410262,-0.017584393023236,0.0194398708961273,0.0137152462865482,-0.00848540739646281,0.00186568231190078,-0.0143097251523684,0.0114378825959085,-0.00180316376583547,0.0201862338431604,0.0214495422495232,0.00532458918665192,0.0270537848706017,7.24326484189636e-05,0.00347514860850997,-0.0142404623893439,0.00119859027761388,-0.00558463910366383,-0.0179524475812324,0.0149487779683246,0.0217344341906177,0.00197187386491159,0.00260147962975496,0.00352454089858111,-0.0089022203343581,0.000754807263860857,-0.0118694958611206,0.00354374537649963,0.00667141278603127,-0.0141611953668256,-0.00112700872717058,0.00364371322322243,-0.0145772238347575,-0.013955989019317,0.0172159616503031,-0.0106442645804347,0.00425998287555788,0.00348675697538249,0.00143252467425259
"Tasmacetus_shepherdi",-0.161606499603129,-0.00790742650222168,0.0129239650622262,0.00850379669928375,-0.0400935402920674,-0.0325739084317875,-0.00993843193117337,-0.0214893789487081,-0.0311324223765518,-0.0235208640485294,0.0136163288150341,0.000523611213735283,-0.000328810918311852,0.00344558418589176,-0.00714310225570555,0.0342631127400788,-0.000229584549930879,-0.0272139185743119,0.02335057452161,0.0272095242528424,-0.00432413822936284,-0.00244720437593162,-0.000183451552282379,0.00817243311543262,-0.0148758756909256,-0.00808025069272238,0.0116671082474002,0.000625626516397409,-0.00317180867927535,0.0150083587057187,-0.0123471686485391,-0.0148645504399825,-0.00381642547039673,0.00628682596949609,-0.0139318354434528,0.00242869808663771,-0.00614607842136111,0.0053552639875334,0.00633712724798166,0.0134915824887948,0.0119351814710332,0.00647396070511048,0.00785459352251206,-0.00457861374899888,-0.00160251462765025,0.000400310347455237,0.00213686484371616
"Tursiops_aduncus",0.054378697230549,-0.0378930499371935,-0.0446926042925742,0.0288790496313472,-0.00348190114532747,-0.0235519639134062,-0.00138902474163727,-0.0327386228978155,0.0241683393167741,-0.00660200643624249,-0.0229106227266567,-0.0211460514836696,-0.00631622666226786,0.0102312756427441,0.0205953970548085,0.0404421881321612,-0.00347400149246182,-0.0182146639371118,-0.00788504819593576,-0.0101204075324598,-0.00208106756778033,-0.0161889655848381,-0.0201821785413551,0.0031922461699776,-0.0154588788770735,-0.011801619607374,-0.0179529338757254,-0.0250831251570995,0.00448300860893917,-0.00679298979223478,-0.0203330135493848,0.0116089164218845,-0.0140293822195919,-0.00662090124611123,0.0190042901345363,0.00646980854201585,-0.00862848338266134,0.00329576719108495,0.000820855828644307,-0.00371484721360218,-0.0011755916933531,-0.00932920885079479,0.00167130620501016,-0.00433738666165142,-0.00339837486762481,-0.00153053535486895,-0.000921264436304421
"Tursiops_truncatus",3.12889089524751e-05,-0.0338536165277362,-0.0327099075215525,0.00228089165418877,0.00558793236320074,-0.0216296608252765,-0.000888407834261507,0.00085002787490677,-0.000237878069040695,-0.0165985499842647,0.014964536185012,0.0129801505697277,0.0280034596315459,-0.000642630319902269,-0.0172272049462576,0.0153912975464731,0.000951215012756053,-0.0116245950491066,0.0084419923427934,-0.0227874566629804,-0.0124665833049924,-0.00468392180988217,0.0115432534452702,0.00370164298073966,-0.000685932379110176,-0.00215941538535538,0.0127725408354737,-0.00613905180672576,0.0171599224711419,0.00414030301467792,-0.00462326735010111,-0.001456363564173,0.00234317968310459,-0.00233303433756039,-0.00950392162794191,0.00090680709124535,0.0128897061156158,-0.0120781198551554,-0.000795193068817596,-0.00898743652040792,0.00764486694590132,-0.0101839046600351,-0.00199764701047092,0.0175186860095892,0.00891012407286182,-0.0154564224306002,-0.0112296295690137
"Ziphius_cavirostris",-0.0931081050017929,0.142339530973626,0.00763360353552634,0.0803787091861583,0.0429825116174888,0.0224060632459626,-0.0347253790584868,-0.00563424457611988,-0.0120032195533572,-0.0280811661102735,-0.0727739247856057,-0.010736995759326,0.0532733926620196,-0.0250521755061077,0.0121824313581058,-0.0168760033265842,-0.026882718012654,0.0127008231631971,0.00539627108778948,-0.00752555009401043,0.00940240812661708,0.0181136549604137,0.00541413528131426,0.0187408075537096,-0.00608268224465179,0.00105174787170836,-0.00616440135910493,-0.00291991845154087,0.00578696667080488,-0.00919104687452904,-0.00922970541937962,-0.000296444713495862,0.00540699905006322,-0.000771987925430306,-0.00153919238387461,-0.00208925246713585,-0.000208688323659573,0.00134018918025219,0.00207586726178716,-0.0043701605641266,0.0022849211404151,0.00130772707490715,0.000805021448728644,-0.000352370824140729,-0.000461253565955176,0.000398790046355292,0.00025202922191271
